Latitude,Longitude
46.820514,-93.948025
35.914020,-81.538985
47.673463,-116.781223
26.640628,-81.872308
37.687176,-97.330053
27.950575,-82.457178
41.823989,-71.412834
39.961176,-82.998794
28.538336,-81.379237
-40.354463,175.609748
38.408799,-121.371618
27.950575,-82.457178
44.977753,-93.265011
38.752124,-121.288006
40.717755,-74.043144
30.267153,-97.743061
34.197505,-119.177052
40.952599,-72.925381
27.767601,-82.640291
35.052664,-78.878358
33.080608,-96.892831
40.712775,-74.005973
29.760427,-95.369803
36.095427,-79.266813
36.330228,-119.292059
33.888504,-117.813257
45.488876,-122.801377
40.712775,-74.005973
39.704212,-86.399439
36.213981,-83.294892
40.511489,-75.390458
32.776664,-96.796988
26.100365,-80.399775
41.256537,-95.934503
41.018803,-73.681359
36.395589,-97.878391
32.715738,-117.161084
27.965853,-82.800103
36.169941,-115.139830
27.950575,-82.457178
35.174047,-79.392254
33.352826,-111.789027
47.658780,-117.426047
33.158093,-117.350594
27.877246,-97.323881
34.280492,-119.294520
41.652805,-83.537867
33.473498,-82.010515
43.659099,-70.256819
42.779442,-96.929210
35.747877,-95.369691
45.373343,-84.955330
26.562854,-81.949533
35.084386,-106.650422
33.448377,-112.074037
39.739236,-104.990251
38.497237,-94.950521
40.712775,-74.005973
38.581572,-121.494400
29.760427,-95.369803
40.340925,-76.411350
39.332126,-84.417267
41.995028,-88.185630
32.609857,-85.480782
26.640628,-81.872308
52.406374,16.925168
36.162664,-86.781602
34.052234,-118.243685
30.438256,-84.280733
40.712775,-74.005973
33.870365,-117.924212
59.858564,17.638927
38.910841,-94.382172
25.761680,-80.191790
46.529552,-122.485111
33.836003,-79.047814
41.625312,-87.717549
43.063083,-83.851073
33.956215,-83.987963
36.153982,-95.992775
40.602294,-75.471410
38.907192,-77.036871
29.352263,-95.460276
40.911488,-73.782355
35.756472,-83.970459
45.488876,-122.801377
26.203407,-98.230012
32.237147,-80.860387
29.424122,-98.493628
27.950575,-82.457178
43.813775,-91.251902
45.505106,-122.675026
36.728205,-76.583562
42.473369,-83.221873
36.850769,-76.285873
16.840939,96.173526
39.506997,-84.745231
46.208668,-119.119948
41.878114,-87.629798
27.965853,-82.800103
43.578818,-116.559780
44.058048,-75.748778
34.210389,-77.886812
29.693112,-95.899897
41.240056,-81.440667
32.609857,-85.480782
33.550735,-117.641172
36.153982,-95.992775
41.843859,-71.156734
34.101487,-84.519375
45.505106,-122.675026
41.878114,-87.629798
38.910841,-94.382172
43.073052,-89.401230
47.606210,-122.332071
29.564118,-95.025484
33.518589,-86.810357
35.408752,-80.579511
36.162664,-86.781602
25.761680,-80.191790
41.632223,-88.212032
41.878114,-87.629798
40.712775,-74.005973
40.347054,-74.064307
33.980601,-117.375494
43.974784,-75.910756
43.419329,-93.532527
39.683723,-75.749657
40.562170,-111.929658
39.739236,-104.990251
38.398122,-85.754964
35.519798,-84.363534
40.423314,-104.709132
41.179226,-73.189438
42.129224,-80.085059
21.306944,-157.858333
37.495048,-94.276615
38.971669,-95.235250
38.349820,-81.632623
33.150674,-96.823612
53.546125,-113.493823
33.550735,-117.641172
41.878114,-87.629798
34.297879,-83.824066
42.243609,-71.167654
30.799956,-81.689826
41.995028,-88.185630
34.052234,-118.243685
41.013153,-74.264314
32.838737,-86.629426
34.092234,-117.435048
42.360083,-71.058880
31.603946,-94.656004
42.580312,-83.030203
30.438256,-84.280733
29.760427,-95.369803
35.024312,-81.027855
39.952584,-75.165222
42.963360,-85.668086
40.695900,-80.011725
27.965853,-82.800103
39.956755,-86.013350
29.760427,-95.369803
33.580596,-112.237378
43.914016,-69.966996
43.735593,-70.550936
35.960638,-83.920739
40.423314,-104.709132
41.878114,-87.629798
29.424122,-98.493628
34.052234,-118.243685
42.360083,-71.058880
39.575379,-76.995815
42.127527,-87.828955
44.953703,-93.089958
40.706210,-73.306230
37.774930,-122.419416
34.033625,-117.043087
33.816006,-78.680016
41.525031,-88.081725
41.878114,-87.629798
44.977753,-93.265011
33.553914,-117.213923
35.769799,-91.640972
29.233294,-98.796414
32.543745,-86.211913
40.686767,-73.373455
39.115531,-94.626787
32.448736,-99.733144
37.774930,-122.419416
39.867613,-75.094618
34.096496,-83.761284
41.245915,-75.881307
26.310777,-80.253225
27.800583,-97.396381
44.977753,-93.265011
44.963022,-92.964936
26.962005,-82.352595
35.246820,-91.733685
39.088346,-96.813939
29.651634,-82.324826
39.808320,-104.933868
37.687176,-97.330053
28.538336,-81.379237
42.321152,-85.179714
32.715738,-117.161084
56.949649,24.105186
34.774531,-96.678345
42.241134,-88.316196
32.776664,-96.796988
33.849182,-118.388408
33.415184,-111.831472
35.227087,-80.843127
33.448377,-112.074037
67.095278,15.387783
36.060949,-95.797453
35.013500,-78.693906
35.198284,-111.651302
36.850769,-76.285873
30.332184,-81.655651
47.390340,-122.045359
36.852926,-75.977985
41.278637,-73.026528
38.544907,-121.740517
40.037876,-76.305514
28.538336,-81.379237
49.282729,-123.120738
29.598443,-95.622552
41.499320,-81.694361
41.256537,-95.934503
38.627003,-90.199404
40.843383,-84.341618
26.667294,-81.880086
34.216394,-119.037602
41.831691,-90.838201
40.577327,-74.228201
41.916136,-72.557880
37.267916,-76.017434
33.267073,-93.239334
36.169941,-115.139830
41.558153,-73.051497
19.432608,-99.133208
42.886447,-78.878369
30.618248,-87.753045
35.994033,-78.898619
38.581572,-121.494400
40.893155,-74.581825
38.589072,-121.302728
41.878114,-87.629798
32.748185,-96.471931
34.120656,-84.004351
34.052234,-118.243685
39.610849,-74.357265
36.300784,-119.782911
33.940109,-118.133159
40.712775,-74.005973
42.360083,-71.058880
-27.493593,153.213787
40.948710,-73.732631
36.614922,-121.822098
33.119207,-117.086421
30.267153,-97.743061
43.255721,-79.871102
47.606210,-122.332071
30.332184,-81.655651
21.397222,-157.973333
25.761680,-80.191790
29.424122,-98.493628
47.644539,-122.694870
26.839610,-80.101914
29.424122,-98.493628
38.627003,-90.199404
33.448377,-112.074037
-15.797515,-47.891887
43.156578,-77.608847
40.760779,-111.891047
21.306944,-157.858333
29.424122,-98.493628
33.951935,-83.357567
42.886447,-78.878369
33.448377,-112.074037
46.732387,-117.000165
36.974117,-122.030796
29.735505,-94.977427
34.391664,-118.542586
40.584437,-102.302410
30.332184,-81.655651
27.909467,-82.787324
41.538154,-72.807043
40.397761,-105.074980
42.885850,-87.863136
35.084386,-106.650422
45.814322,-122.688156
52.836507,-6.934136
30.393534,-86.495783
51.454513,-2.587910
43.234181,-86.248392
48.015098,-122.063743
44.024706,-88.542614
42.360083,-71.058880
33.870365,-117.924212
35.960638,-83.920739
35.467560,-97.516428
36.372854,-94.208817
45.464699,-98.486483
37.087082,-76.473012
41.877529,-88.067012
34.683438,-82.837365
40.840655,-72.581481
35.747877,-95.369691
34.577321,-83.332385
35.227087,-80.843127
37.452960,-122.181725
38.462335,-75.051292
30.578806,-97.853069
39.800655,-76.983036
32.776664,-96.796988
45.505106,-122.675026
37.677477,-113.061893
42.139858,-71.516305
36.280694,-80.359220
48.751911,-122.478685
45.775357,-74.004948
39.370394,-74.550155
34.170561,-118.837594
33.951935,-83.357567
25.761680,-80.191790
36.997640,-79.891977
42.002718,-72.544145
27.965853,-82.800103
21.306944,-157.858333
40.658991,-74.347372
32.613001,-83.624201
38.973639,-92.743242
29.785777,-95.824509
38.833882,-104.821363
41.760585,-88.320072
41.256537,-95.934503
33.448377,-112.074037
40.760779,-111.891047
44.066104,-87.884258
42.089797,-76.807734
40.299403,-109.988761
47.565007,-122.626977
34.070290,-117.395880
32.080899,-81.091203
28.982757,-95.969402
39.729432,-104.831920
43.451640,-80.492534
39.103118,-84.512020
30.332184,-81.655651
32.715738,-117.161084
32.222607,-110.974711
32.222607,-110.974711
42.787524,-86.108930
41.058430,-74.098476
39.183608,-96.571669
42.129224,-80.085059
35.088696,-92.442101
39.739236,-104.990251
34.025922,-118.779757
38.973639,-92.743242
32.715738,-117.161084
30.553805,-87.711932
39.768403,-86.158068
33.770050,-118.193740
36.198859,-115.117501
38.814002,-76.945530
42.360083,-71.058880
41.878114,-87.629798
40.686767,-73.373455
33.494170,-111.926052
26.142036,-81.794810
37.238756,-76.509673
43.773045,-88.447051
30.165821,-95.461262
34.257607,-88.703386
37.871523,-122.273042
30.165821,-95.461262
47.606210,-122.332071
43.589045,-79.644120
40.348870,-104.701910
40.760779,-111.891047
33.748995,-84.387982
30.627977,-96.334407
60.293352,25.037769
41.499320,-81.694361
42.886447,-78.878369
41.451709,-82.035423
44.405282,-85.713401
40.090375,-82.793579
49.050438,-122.304470
45.505106,-122.675026
41.652805,-83.537867
30.799956,-81.689826
53.349805,-6.260310
37.452960,-122.181725
41.762084,-72.742015
32.715738,-117.161084
33.427352,-117.612600
41.214785,-79.385322
44.959135,-89.630122
32.776664,-96.796988
30.267153,-97.743061
29.760427,-95.369803
35.960638,-83.920739
40.236449,-83.367143
29.424122,-98.493628
33.281506,-96.990563
32.080899,-81.091203
41.652805,-83.537867
43.038903,-87.906474
42.030781,-93.631913
33.989819,-117.732585
35.052664,-78.878358
38.627003,-90.199404
50.930690,5.332480
42.443961,-76.501881
59.436961,24.753575
37.639260,-120.997001
38.713452,-77.795271
35.282752,-120.659616
46.253010,20.141425
42.101483,-72.589811
37.923107,-90.555404
32.583944,-117.113085
34.526147,-83.984395
49.282729,-123.120738
39.961176,-82.998794
40.712775,-74.005973
33.019843,-96.698886
35.084386,-106.650422
40.668713,-73.527071
35.842297,-90.704279
40.868710,-73.001495
40.173960,-80.246171
40.693649,-89.588986
41.750839,-88.153535
42.736979,-84.483865
51.044733,-114.071883
43.190471,-112.344977
32.478764,-94.059631
32.715738,-117.161084
42.687532,-83.234103
39.345467,-84.560319
41.563890,-93.759384
40.638714,-73.640130
35.149534,-90.048980
36.169941,-115.139830
35.139236,-97.394753
27.950575,-82.457178
43.378920,-84.659727
32.948334,-96.729852
43.255721,-79.871102
40.813616,-96.702596
32.448874,-97.790576
43.451640,-80.492534
28.802861,-81.269453
35.189443,-114.053007
34.391664,-118.542586
42.963360,-85.668086
41.990352,-70.975054
37.506107,-77.649001
19.432608,-99.133208
32.776664,-96.796988
29.760427,-95.369803
34.683438,-82.837365
37.029869,-76.345222
45.404172,-71.892911
41.748162,-71.189562
32.715738,-117.161084
39.836653,-105.037205
34.052234,-118.243685
40.236449,-83.367143
35.198284,-111.651302
31.761878,-106.485022
28.538336,-81.379237
61.305576,17.062810
38.729625,-120.798546
44.974690,-92.756870
41.408969,-75.662412
39.768403,-86.158068
33.924453,-84.841306
45.464699,-98.486483
33.870365,-117.924212
27.950575,-82.457178
44.974690,-92.756870
35.552381,-78.528062
37.779872,-122.282186
52.157902,-106.670158
30.267153,-97.743061
32.448788,-81.783167
41.799217,-85.419148
29.785777,-95.824509
39.728494,-121.837478
42.026655,-96.097238
36.207729,-119.347338
26.562854,-81.949533
34.085287,-117.960898
41.261748,-75.896864
44.953703,-93.089958
43.492661,-112.040758
31.845682,-102.367643
25.761680,-80.191790
32.814018,-96.948895
34.924594,-80.743402
29.424122,-98.493628
29.760427,-95.369803
41.760585,-88.320072
40.712775,-74.005973
30.627977,-96.334407
37.540725,-77.436048
33.448377,-112.074037
33.352826,-111.789027
26.715342,-80.053375
30.267153,-97.743061
25.761680,-80.191790
41.214785,-79.385322
41.241190,-77.001079
51.044733,-114.071883
35.960638,-83.920739
49.695586,-112.845137
37.774930,-122.419416
29.951066,-90.071532
36.718786,-86.578557
41.079273,-85.139351
40.712775,-74.005973
41.715138,44.827096
39.653599,-105.191100
39.739236,-104.990251
39.613321,-105.016650
45.315082,-73.877903
47.070714,15.439504
37.935758,-122.347749
39.952584,-75.165222
30.267153,-97.743061
41.374774,-83.651323
34.106400,-117.370324
34.540024,-112.468503
38.324290,-85.873840
28.538336,-81.379237
52.052725,6.095582
34.014264,-86.006639
40.796767,-74.481544
39.028609,-96.831398
39.364283,-74.422927
34.052234,-118.243685
41.311367,-105.591101
53.541192,-113.295736
34.052234,-118.243685
37.548540,-121.988583
41.058153,-74.752665
35.779590,-78.638179
47.252877,-122.444291
32.776475,-79.931051
38.907192,-77.036871
35.779590,-78.638179
36.529771,-87.359453
36.162664,-86.781602
29.187199,-82.140092
32.715738,-117.161084
56.195461,8.766069
40.798974,-76.862194
42.416965,-88.073971
40.693649,-89.588986
38.704461,-93.228261
42.984923,-81.245277
41.223000,-111.973830
30.267153,-97.743061
40.680656,-73.474291
39.978371,-86.118044
44.731909,-93.217720
32.715738,-117.161084
41.261944,-95.860833
31.761878,-106.485022
33.415184,-111.831472
-23.555771,-46.639557
26.100365,-80.399775
47.185379,-122.292897
36.213981,-83.294892
33.214841,-97.133068
40.440625,-79.995886
38.440429,-122.714055
32.776475,-79.931051
38.804836,-77.046921
51.507351,-0.127758
40.037583,-75.349181
35.118587,-120.590725
30.267153,-97.743061
40.364118,-111.738540
41.479307,-73.213372
35.221997,-101.831297
39.781721,-89.650148
40.712775,-74.005973
41.002042,-74.326539
42.978394,-77.984178
40.848556,-111.906882
44.052069,-123.086754
39.881452,-83.092964
39.063871,-108.550649
13.692940,-89.218191
41.602320,-72.986772
28.538336,-81.379237
35.159518,-84.876612
37.681869,-121.768473
40.664270,-73.708464
42.726131,-87.782852
38.907192,-77.036871
30.332184,-81.655651
39.641763,-77.719993
40.892321,-74.477378
39.099727,-94.578567
42.498994,-83.367717
29.424122,-98.493628
39.952584,-75.165222
38.748102,-90.651221
32.776664,-96.796988
29.760427,-95.369803
41.736031,-72.795027
29.901244,-81.312434
35.756472,-83.970459
38.581572,-121.494400
42.933643,-85.341961
29.424122,-98.493628
34.391664,-118.542586
41.878114,-87.629798
38.627003,-90.199404
41.223000,-111.973830
40.440625,-79.995886
36.169941,-115.139830
39.897200,-74.182712
39.739236,-104.990251
36.169941,-115.139830
35.385924,-94.398547
39.299159,-102.869098
45.041907,-93.789133
37.774930,-122.419416
30.080174,-94.126556
29.951066,-90.071532
34.095287,-118.127015
42.900614,-78.670306
30.475470,-90.100911
34.526147,-83.984395
26.007765,-80.296256
48.051764,-122.177082
44.953703,-93.089958
39.103118,-84.512020
45.980556,-94.369444
37.935758,-122.347749
41.256537,-95.934503
41.311367,-105.591101
39.143969,-77.201606
39.900933,-76.605800
49.887952,-119.496011
33.770050,-118.193740
26.438136,-81.806752
38.422069,-77.408309
34.420831,-119.698190
29.760427,-95.369803
32.222607,-110.974711
18.465539,-66.105736
33.961680,-118.353131
39.689504,-84.168827
34.420831,-119.698190
42.886447,-78.878369
34.139729,-118.035345
32.715738,-117.161084
40.330190,-111.904488
34.420831,-119.698190
31.724613,-96.165248
34.052234,-118.243685
34.579434,-118.116461
42.331427,-83.045754
38.627003,-90.199404
39.158168,-75.524368
37.043386,-93.294353
36.003913,-105.946966
33.425125,-94.047688
34.012235,-117.688944
29.703002,-98.124453
35.925064,-86.868890
37.774930,-122.419416
42.166283,-87.963131
37.910078,-122.065182
41.914195,-88.308687
39.629526,-79.955897
41.153429,-74.576271
28.400832,-97.748331
51.025876,4.477536
40.530778,-112.298280
43.612109,-116.391513
42.523404,-76.976631
34.000710,-81.034814
30.224090,-92.019843
43.184748,-84.114975
31.097411,-93.188008
51.214321,-0.798802
29.703002,-98.124453
41.852598,-72.643702
45.505106,-122.675026
39.881452,-83.092964
39.103118,-84.512020
27.099778,-82.454263
47.036878,-1.642905
34.052234,-118.243685
35.373292,-119.018713
29.703002,-98.124453
45.625738,-122.676089
38.254574,-76.963583
30.267153,-97.743061
33.448377,-112.074037
41.256537,-95.934503
38.581572,-121.494400
39.518600,-104.761363
55.841051,12.282759
39.529633,-119.813803
39.339171,-94.226056
38.627003,-90.199404
25.761680,-80.191790
35.227087,-80.843127
33.473498,-82.010515
54.152337,-4.486123
29.424122,-98.493628
34.052234,-118.243685
36.169941,-115.139830
28.248902,-81.281180
43.959337,-78.167736
40.586540,-122.391675
39.758948,-84.191607
35.222567,-97.439478
29.424122,-98.493628
46.253010,20.141425
42.331427,-83.045754
31.963507,-83.782394
50.143528,-96.875430
41.270927,-73.777634
34.754052,-77.430241
29.760427,-95.369803
27.950575,-82.457178
39.755927,-77.577769
48.751911,-122.478685
46.813878,-71.207981
36.162664,-86.781602
33.748995,-84.387982
21.306944,-157.858333
41.944544,-71.285608
38.833882,-104.821363
40.760779,-111.891047
40.833703,-75.713801
34.052234,-118.243685
34.052234,-118.243685
30.438256,-84.280733
38.360674,-75.599369
40.712775,-74.005973
44.942898,-123.035096
39.115662,-77.563601
32.509311,-92.119301
38.998950,-84.626611
28.538336,-81.379237
29.951066,-90.071532
30.080174,-94.126556
35.373292,-119.018713
27.950575,-82.457178
41.137013,-77.446926
41.002989,-74.558045
39.952584,-75.165222
36.169941,-115.139830
38.252665,-85.758456
39.739236,-104.990251
30.311877,-95.456051
29.760427,-95.369803
34.832872,-89.175903
42.368370,-83.352710
38.297538,-122.286865
39.099727,-94.578567
39.300051,-85.222184
41.652805,-83.537867
39.709226,-84.063268
39.103118,-84.512020
40.385625,-79.758935
30.112700,-85.200472
33.577863,-101.855167
29.760427,-95.369803
35.201463,-85.519132
30.267153,-97.743061
41.750839,-88.153535
33.018504,-80.175648
36.072635,-79.791975
38.277570,-85.737185
38.907192,-77.036871
42.098687,-75.917974
41.929536,-88.749913
41.147595,-73.989306
40.037876,-76.305514
40.712775,-74.005973
40.760779,-111.891047
25.761680,-80.191790
39.729432,-104.831920
39.729432,-104.831920
35.084386,-106.650422
36.805031,-98.666474
41.179226,-73.189438
39.793158,-76.730250
34.699258,-86.748332
36.728205,-76.583562
43.597807,-84.767514
40.392780,-74.099818
47.036878,-1.642905
41.788489,-72.229291
32.715738,-117.161084
33.770050,-118.193740
38.752124,-121.288006
44.977753,-93.265011
31.845682,-102.367643
42.333355,-88.266753
33.518589,-86.810357
32.525152,-93.750179
39.764922,-74.269330
40.585260,-105.084423
41.553221,-70.608589
38.752124,-121.288006
43.038903,-87.906474
41.060222,-111.971053
33.748995,-84.387982
41.878114,-87.629798
36.162664,-86.781602
33.448377,-112.074037
48.505848,17.430063
32.715738,-117.161084
41.977880,-91.665623
40.431180,-79.260869
47.978985,-122.202079
34.210389,-77.886812
42.331427,-83.045754
34.806166,-106.733360
34.730369,-86.586104
33.425510,-111.940005
35.960638,-83.920739
33.770050,-118.193740
50.753124,-1.655081
28.483168,-82.536987
33.448377,-112.074037
40.585260,-105.084423
42.344466,-88.041746
41.931696,-87.988956
42.534899,-92.445316
36.974117,-122.030796
45.274131,-93.591350
30.224090,-92.019843
21.397222,-157.973333
31.762115,-95.630789
38.804495,-86.647263
52.188902,0.997712
27.273049,-80.358226
27.842803,-82.699544
34.754052,-77.430241
34.052234,-118.243685
42.700963,-82.958895
37.774930,-122.419416
34.823987,-89.993702
40.440625,-79.995886
39.580745,-104.877173
51.914353,4.596233
40.707324,-73.675964
29.651634,-82.324826
34.823987,-89.993702
33.836593,-117.914301
34.730369,-86.586104
40.861176,-79.895333
32.776664,-96.796988
37.302163,-120.482968
33.770050,-118.193740
37.971559,-87.571090
39.739236,-104.990251
40.668714,-74.114309
29.760427,-95.369803
39.739236,-104.990251
33.214841,-97.133068
44.953703,-93.089958
29.735505,-94.977427
41.256537,-95.934503
35.779590,-78.638179
30.332184,-81.655651
35.222567,-97.439478
44.942898,-123.035096
30.267153,-97.743061
34.180839,-118.308966
41.878114,-87.629798
38.663108,-90.577068
37.130537,-113.508287
37.774930,-122.419416
35.689198,51.388974
38.358355,-76.571941
41.150651,-73.945416
29.651634,-82.324826
41.878114,-87.629798
38.879970,-77.106770
47.606210,-122.332071
43.897093,-78.865791
38.627003,-90.199404
35.779590,-78.638179
37.687924,-122.470208
40.095906,-80.724526
34.052234,-118.243685
39.952584,-75.165222
43.038903,-87.906474
40.440625,-79.995886
40.440625,-79.995886
27.767601,-82.640291
33.980601,-117.375494
35.652832,-97.478095
29.424122,-98.493628
42.963360,-85.668086
39.952584,-75.165222
32.776664,-96.796988
18.300786,-66.244890
41.295694,-74.783994
33.993487,-81.073983
38.440429,-122.714055
41.878114,-87.629798
34.280492,-119.294520
34.092234,-117.435048
34.197505,-119.177052
30.047433,-99.140319
39.580745,-104.877173
41.256537,-95.934503
34.746481,-92.289595
38.968511,-76.862033
51.099606,4.240459
40.343286,-111.720761
40.835378,-73.623739
37.797427,-121.216053
27.800583,-97.396381
37.971559,-87.571090
33.980601,-117.375494
26.122439,-80.137317
43.038903,-87.906474
-37.813628,144.963058
33.150674,-96.823612
37.540725,-77.436048
40.440625,-79.995886
41.029222,-81.638179
36.099860,-80.244216
37.654656,-122.407750
45.464699,-98.486483
42.439007,-123.328393
41.477143,-72.512276
41.256537,-95.934503
40.674113,-74.466678
38.790734,-121.235783
44.959135,-89.630122
32.776475,-79.931051
41.394817,-73.454011
28.538336,-81.379237
29.735505,-94.977427
41.445644,-72.018174
36.072635,-79.791975
36.737798,-119.787125
41.563890,-93.759384
28.039465,-81.949804
32.755488,-97.330766
39.033117,-84.451885
40.742551,-84.105226
36.095427,-79.266813
32.222607,-110.974711
37.540725,-77.436048
26.203407,-98.230012
36.153982,-95.992775
50.111308,-120.786222
44.588405,-69.598647
42.360083,-71.058880
33.942466,-117.229672
40.712775,-74.005973
45.505106,-122.675026
41.878114,-87.629798
36.330228,-119.292059
40.440625,-79.995886
42.844668,-73.818380
27.587750,-82.425500
33.816937,-118.036851
41.969552,-71.356544
43.234181,-86.248392
40.883741,-74.305996
45.560270,-74.378183
38.170968,-78.281672
26.100365,-80.399775
26.461463,-80.072820
44.977753,-93.265011
43.156578,-77.608847
33.177294,-111.546830
38.581572,-121.494400
35.227087,-80.843127
38.789280,-77.187204
40.735657,-74.172367
28.677775,-81.327846
39.729432,-104.831920
33.993487,-81.073983
42.241134,-88.316196
39.091659,-104.872758
33.913709,-98.493387
33.748995,-84.387982
35.227087,-80.843127
34.683438,-82.837365
43.546022,-96.731265
30.236594,-93.377378
41.223000,-111.973830
41.984073,-71.879226
42.291707,-85.587229
42.886447,-78.878369
40.712775,-74.005973
37.804351,-122.271164
42.032723,-97.413755
32.715738,-117.161084
41.256537,-95.934503
31.761878,-106.485022
40.743991,-74.032363
41.827268,-86.361125
38.252665,-85.758456
33.448377,-112.074037
40.812601,-73.999028
39.099727,-94.578567
35.385924,-94.398547
33.415184,-111.831472
29.760427,-95.369803
33.684567,-117.826505
37.687176,-97.330053
32.776475,-79.931051
43.197862,-70.873670
33.367253,-105.658849
45.501689,-73.567256
44.052069,-123.086754
38.787470,-90.629892
39.729432,-104.831920
26.190631,-97.696103
41.627004,-79.673663
25.204849,55.270783
46.206800,-119.768922
29.424122,-98.493628
36.099860,-80.244216
43.073680,-75.598235
33.952463,-117.584803
32.849232,-109.759248
44.445443,-73.099194
25.761680,-80.191790
42.844668,-73.818380
42.331427,-83.045754
39.960664,-75.605488
33.302341,-84.553817
38.833882,-104.821363
38.833882,-104.821363
32.776664,-96.796988
38.040584,-84.503716
35.052664,-78.878358
29.424122,-98.493628
43.653226,-79.383184
41.343655,-86.309728
33.646944,-117.686102
33.613159,-86.118306
33.018504,-80.175648
38.581572,-121.494400
43.156578,-77.608847
40.712775,-74.005973
34.052234,-118.243685
-28.016667,153.400000
40.440625,-79.995886
30.267153,-97.743061
45.501689,-73.567256
42.368370,-83.352710
-33.829075,151.244090
28.538336,-81.379237
37.338208,-121.886329
39.329240,-82.101255
43.615019,-116.202314
47.037874,-122.900695
42.368370,-83.352710
39.165325,-86.526386
39.165325,-86.526386
36.543284,-119.387066
36.643673,-93.218514
40.249274,-75.134060
28.179393,-82.557954
34.052234,-118.243685
35.612661,-77.366354
39.163798,-119.767403
39.103118,-84.512020
33.195870,-117.379483
40.119414,-78.817734
42.373616,-71.109733
38.252665,-85.758456
29.651634,-82.324826
42.404803,-82.191038
32.975642,-96.889964
33.195870,-117.379483
36.643673,-93.218514
46.056947,14.505752
39.083671,-84.508554
40.813616,-96.702596
34.068621,-117.938953
35.084386,-106.650422
29.760427,-95.369803
41.375049,-81.908194
38.040584,-84.503716
25.761680,-80.191790
-36.674290,149.843248
34.280492,-119.294520
29.424122,-98.493628
33.836593,-117.914301
28.034462,-80.588665
32.943165,-96.390448
41.878114,-87.629798
35.227087,-80.843127
49.895136,-97.138374
45.536944,-73.510713
39.952584,-75.165222
37.338208,-121.886329
41.348667,-80.082282
38.953617,-94.733571
32.222607,-110.974711
37.529977,-122.038397
37.871523,-122.273042
33.709021,-117.954407
38.297538,-122.286865
32.715738,-117.161084
29.901244,-81.312434
42.521728,-78.765029
51.044733,-114.071883
44.764733,-93.359115
38.894279,-77.431099
40.712775,-74.005973
39.023617,-94.693570
32.776664,-96.796988
29.598443,-95.622552
38.004921,-121.805789
40.157840,-83.075187
-15.797515,-47.891887
38.735893,-85.379958
41.878114,-87.629798
33.836593,-117.914301
43.197862,-70.873670
34.174261,-97.143625
29.760427,-95.369803
25.761680,-80.191790
44.936630,-93.666072
32.776664,-96.796988
39.739236,-104.990251
45.505106,-122.675026
26.640628,-81.872308
40.793674,-74.150047
51.507351,-0.127758
32.386531,-96.848331
33.448377,-112.074037
36.330228,-119.292059
34.052234,-118.243685
39.443712,-77.544710
41.179226,-73.189438
33.689060,-78.886694
44.974130,-93.506622
42.963360,-85.668086
33.448377,-112.074037
35.467560,-97.516428
41.394817,-73.454011
26.100365,-80.399775
26.203407,-98.230012
40.779546,-74.023751
34.689807,-84.615488
38.581572,-121.494400
41.661993,-86.158616
28.291956,-81.407571
42.368370,-83.352710
55.959198,-4.816880
39.107332,-76.571075
40.440625,-79.995886
33.836593,-117.914301
42.326515,-122.875595
44.953703,-93.089958
40.585260,-105.084423
32.715738,-117.161084
40.760779,-111.891047
30.332184,-81.655651
33.742001,-117.823639
39.820893,-84.019379
25.761680,-80.191790
34.420831,-119.698190
36.852926,-75.977985
-34.928499,138.600746
38.901223,-77.265260
40.732043,-73.185670
38.581572,-121.494400
39.739236,-104.990251
33.448377,-112.074037
40.041406,-94.823164
30.421309,-87.216915
36.986058,-120.626572
38.752124,-121.288006
43.133897,-88.222037
35.411994,-99.404259
36.169941,-115.139830
47.606210,-122.332071
40.925372,-74.276544
45.505106,-122.675026
52.375892,9.732010
38.993881,-105.056930
41.878114,-87.629798
41.392273,-84.125224
39.766098,-105.077206
37.668767,-122.080996
35.652832,-97.478095
35.227087,-80.843127
40.050645,-77.520265
5.603717,-0.186964
37.338208,-121.886329
41.586838,-85.826755
57.048820,9.921747
35.652832,-97.478095
37.774930,-122.419416
40.416702,-86.875287
38.861159,-90.097607
41.256537,-95.934503
45.010519,-93.455509
40.258869,-103.623837
37.386052,-122.083851
35.960638,-83.920739
44.977753,-93.265011
41.416981,-87.365314
40.296898,-111.694648
36.974117,-122.030796
21.306944,-157.858333
36.153982,-95.992775
67.280356,14.404916
35.198284,-111.651302
38.907192,-77.036871
26.142036,-81.794810
33.200037,-117.242536
35.652832,-97.478095
43.615019,-116.202314
33.980601,-117.375494
41.806140,-88.327295
41.383878,-72.902606
41.779823,-71.437280
42.025583,-88.178408
37.302163,-120.482968
30.224090,-92.019843
38.544907,-121.740517
34.012235,-117.688944
40.760779,-111.891047
37.990079,-84.179650
39.529633,-119.813803
36.153982,-95.992775
33.415184,-111.831472
44.024706,-88.542614
29.760427,-95.369803
45.625738,-122.676089
35.913200,-79.055845
38.296736,-85.759963
30.791861,-83.789887
30.627977,-96.334407
33.961680,-118.353131
45.501689,-73.567256
40.712775,-74.005973
29.423847,-95.244101
38.939926,-119.977187
49.157940,-121.951467
36.153982,-95.992775
44.219290,-123.205648
32.755488,-97.330766
32.837073,-97.081954
33.836593,-117.914301
44.310624,-69.779490
32.776664,-96.796988
35.585915,-80.808141
27.446706,-80.325606
30.393534,-86.495783
39.047345,-95.675158
41.140836,-73.261262
